fid,order_id,latitude,longitude,basket_value,delivery duration,profit,revenue,client_id
23603,92455127,40.192841178,28.980845623,150.5248,9.0,90.9,158.7845,client_42133040
23604,26495585,40.225411263,28.84957999,194.9995,7.816666667,73.9484,216.1931,client_41303792
23605,15667708,40.221590092,28.911218867,260.4788,4.633333333,126.0522,287.5727,client_62146935
23606,74907151,40.20912344,28.930277266,187.2871,24.416666667,101.0909,199.0534,client_92508566
23607,37745033,40.220716061,28.962618096,191.4653,11.316666667,85.1337,215.4214,client_93900661
23608,98682403,40.226398852,28.901622556,366.5824,7.366666667,112.9459,335.7959,client_31345872
23609,63554864,40.264944014,28.933842927,454.3917,21.8,167.5105,432.9886,client_71196196
23610,38752937,40.218354626,28.949965015,507.3861,16.8,175.8038,502.2388,client_92895042
23611,60562737,40.22246505,28.980396688,211.6139,7.066666667,91.6655,212.9309,client_71469063
23612,11629736,40.216949099,28.925813064,452.0198,19.716666667,151.0827,412.0444,client_22779727
23613,26979411,40.22579857,28.910960332,168.1782,26.6,84.139,217.579,client_72817976
23614,98276591,40.184988146,29.125210159,748.1815,18.933333333,87.5388,550.9948,client_26230664
23615,65960358,40.20892065,28.969584703,134.0693,34.85,84.6081,176.3901,client_56433917
23616,69515245,40.180503512,29.134400077,534.4158,26.533333333,163.8578,544.3895,client_23663681
23617,55505913,40.230577131,28.919376433,156.3762,14.833333333,83.8357,182.2799,client_53835874
23618,13832088,40.207765603,28.998218291,417.133,8.333333333,211.9872,423.7696,client_87512632
23619,10509906,40.214869172,28.922724165,344.0742,13.2,127.2284,312.1202,client_35269340
23620,22290915,40.209817583,28.998359777,191.1782,8.916666667,106.0821,194.1193,client_62055321
23621,92416013,40.205059243,28.965411912,402.6194,34.816666667,183.2782,415.7494,client_17134725
23622,88031519,40.263173598,29.014594518,180.1636,16.366666667,111.1065,216.7765,client_74064410
23623,34417186,40.194976842,29.058334976,323.7624,20.283333333,124.3289,344.909,client_99432322
23624,10370359,40.19075334,29.068922661,189.495,31.95,86.4088,220.2029,client_62446431
23625,62585767,40.213602854,28.968995959,579.8348,9.583333333,128.70229999999998,491.8447,client_62251840
23626,78229002,40.18858732,29.060515612,273.094,26.1,101.8952,255.4778,client_38576988
23627,52417737,40.223560455,28.914266489,248.1485,4.683333333,90.7071,240.3651,client_71636218
23628,41107510,40.196654287,29.008235671,248.4752,4.233333333,84.5667,284.2548,client_43592137
23629,77120709,40.181788123,29.06498082,191.3861,12.083333333,44.6936,190.4436,client_94197222
23630,11302403,40.19092417,29.083218835,353.5886,20.433333333,146.2309,320.5056,client_17464328
23631,46418555,40.208531198,28.970618024,832.925,23.216666667,278.166,827.3795,client_22470120
23632,54162365,40.204249645,28.994753547,279.0792,11.833333333,128.2125,309.4875,client_31149566
23633,78253349,40.214190443,28.977291025,172.8182,11.65,103.9877,190.5977,client_13445435
23634,64513876,40.202127845,28.960293867,229.1331,19.383333333,108.5287,268.3796,client_38224372
23635,23963153,40.21506324,28.945792504,272.1485,23.45,126.70410000000001,302.6978,client_58784494
23636,14839238,40.197564955,28.949200921,551.1871,34.95,170.792,517.2429,client_45631885
23637,30092551,40.183003807,29.069676362,145.6795,11.85,84.7512,158.5012,client_56208910
23638,35530280,40.219110373,28.941894248,522.49,10.366666667,142.952,505.1518,client_95465997
23639,69810425,40.255389227,28.941124208,983.1831,22.133333333,306.3677,925.5372,client_39583067
23640,75401038,40.20641158,29.023024365,428.6483,19.55,1.8422,265.9835,client_95961894
23641,99314530,40.199187533,28.942999654,202.495,18.75,60.2825,185.0525,client_89544493
23642,72935897,40.227224904,28.826822452,180.0586,9.083333333,96.0827,230.1557,client_64977538
23643,53150644,40.255611199,28.963053189,1103.0125,20.183333333,265.3883,1020.9594,client_16089708
23644,67839766,40.222402,28.87506,254.9339,17.016666667,79.9118,243.8723,client_36413772
23645,88817207,40.251272999,28.994163796,262.351,8.183333333,118.8793,276.5093,client_19899695
23646,51082221,40.260101867,28.950386792,181.4851,30.9,100.8592,238.7192,client_61677775
23647,80504724,40.222680297,29.001232572,329.0,14.35,85.4871,283.494,client_48509701
23648,60121462,40.227642918,28.907203898,121.14850000000001,5.333333333,36.717,121.1575,client_90375108
23649,85908260,40.208514299,28.811476529,611.4035,13.016666667,167.0226,613.3126,client_18895546
23650,23194749,40.190976418,28.993633054,1937.8515,20.6,479.6616,1780.1623,client_41227273
23651,41584733,40.1932778,28.947361,212.3431,16.05,100.4476,234.9798,client_37171312
23652,25770719,40.232957583,28.918719962,166.0147,18.416666667,99.829,187.5145,client_56659139
23653,74009417,40.199635169,28.95788122,426.2178,31.65,151.6589,431.0471,client_58057517
23654,28684601,40.264377332,28.93123582,311.926,10.383333333,123.7953,278.7863,client_53265183
23655,35651064,40.216355133,28.954150267,238.5214,10.233333333,116.9825,254.7761,client_81708255
23656,88464876,40.218664368,28.948240065,258.1732,29.333333333,65.615,168.074,client_94769985
23657,91957930,40.191545763,28.983726986,211.8332,27.0,107.52,215.6713,client_96123683
23658,17106798,40.22921051,28.91718775,866.1253,9.966666667,228.8873,684.0467,client_64682631
23659,65583688,40.220182536,28.838344552,595.4631,7.333333333,182.017,498.6146,client_72374479
23660,14688436,40.265136403,28.934680112,1050.9583,23.483333333,372.4598,989.9781,client_54436016
23661,84556725,40.227430199,28.827737086,122.467,25.633333333,63.1798,139.0798,client_35111408
23662,82479717,40.210888101,28.987851217,1223.8205,16.633333333,399.8556,1086.3508,client_48071131
23663,87302755,40.203938268,29.017472528,224.6238,32.5,123.6196,251.3835,client_61044687
23664,46830576,40.230841801,28.832819201,566.5174,17.483333333,143.54,491.8486,client_87559779
23665,21787394,40.232551632,28.846358657,229.0891,17.666666667,118.5765,271.1565,client_66457601
23666,70536922,40.219213289,28.838701621,405.6583,13.883333333,162.3107,359.8628,client_22595813
23667,25466577,40.230653154,28.983557336,245.1386,16.7,95.7962,234.2517,client_75800101
23668,30794027,40.176863947,29.061743058,163.5248,10.5,96.7333,150.6178,client_42133040
23669,87302734,40.181527617,28.946582749,720.0099,14.866666667,154.5893,653.7408,client_81405062
23670,21605801,40.230213657,28.920267932,1178.9802,11.9,-104.2181,497.7937,client_46707294
23671,34330323,40.213182193,28.831338622,1917.1208,14.5,719.0621,1822.4387,client_81564134
23672,12098926,40.230773202,28.867570236,114.2871,25.433333333,60.9787,140.1397,client_45111661
23673,13569485,40.245849986,29.01204709,531.2673,9.133333333,100.7691,434.4741,client_30642909
23674,56602758,40.217520018,28.932123967,133.505,24.1,90.7454,169.4344,client_14031547
23675,23547359,40.235326217,28.984759832,206.2178,13.15,49.0989,232.0089,client_13984147
23676,61183792,40.193095494,29.01155021,931.4279,6.116666667,345.3107,828.821,client_29972336
23677,50068074,40.20721944,28.999237865,238.4455,22.516666667,92.2855,265.4033,client_27230876
23678,11376936,40.190863705,29.056130212,370.2376,9.933333333,108.7005,395.8505,client_34633298
23679,20150417,40.179373598,28.944358863,142.5248,17.916666667,107.4121,181.0921,client_14031755
23680,69546900,40.214110562,28.97515364,345.505,21.233333333,-65.4431,208.017,client_18419357
23681,10888745,40.263518218,29.013222568,229.8063,14.516666667,28.1473,177.4743,client_40505536
23682,63005500,40.198661275,28.953120634,551.9406,38.2,148.0901,541.4131,client_91725524
23683,85420248,40.229457522,28.867560849,162.9884,11.583333333,82.0265,168.0558,client_97583451
23684,52134319,40.208568326,28.996276036,371.8149,10.283333333,148.6258,351.212,client_46366822
23685,86821026,40.216535372,28.968379386,592.9406,9.733333333,195.8497,504.5023,client_28089426
23686,99781999,40.191696102,28.949175775,528.9925,27.0,85.8104,398.5032,client_49018033
23687,42158151,40.181914406,29.085811526,1645.95,18.1,559.5106,1427.9377,client_18430044
23688,19306799,40.203518059,28.804955408,494.9648,19.716666667,74.3275,406.888,client_68101630
23689,28799926,40.239879359,29.008700363,109.5922,6.066666667,72.5442,133.2842,client_92683882
23690,55595352,40.196402032,28.803849667,202.9604,32.316666667,100.3575,221.1213,client_80415527
23691,64402733,40.224397805,28.836118653,246.6733,15.1,108.0596,246.3367,client_90522376
23692,89165468,40.221104408,28.955164142,246.3564,27.25,68.2149,213.9027,client_68752841
23693,91233118,40.225973152,28.84426184,237.1809,38.916666667,79.589,270.278,client_64805767
23694,27475039,40.190091785,29.059263691,250.4257,10.9,88.4362,257.30629999999996,client_96031048
23695,27450581,40.201236443,28.958861567,398.9505,30.95,146.514,333.31,client_50303279
23696,25613349,40.2106559,28.807985,155.6847,23.683333333,78.5676,188.2976,client_32741258
23697,51248099,40.224023546,28.84103246,642.8923,23.816666667,171.6097,527.7239,client_28304364
23698,48699625,40.213419791,28.936227411,647.3726,26.433333333,267.1285,617.5509,client_42748084
23699,71021675,40.2041558,28.9952456,847.4524,9.966666667,152.3406,599.0089,client_83925181
23700,52448507,40.20812843,28.993869424,365.8424,14.933333333,168.9672,349.0675,client_41051991
23701,26320276,40.221581596,28.912892863,472.3657,21.95,127.6137,458.8109,client_10870251
23702,88316812,40.186263452,29.08270251,131.7525,19.65,48.017,120.207,client_53233227
23703,63343258,40.1965724,29.0160497,162.5248,4.333333333,81.1743,178.3043,client_92264406
23704,72599733,40.2046633,28.9888497,307.7518,12.183333333,84.6843,271.3511,client_56078757
23705,83882156,40.218449863,28.916081674,578.5382,11.683333333,181.8559,533.7246,client_55237150
23706,41850831,40.231434104,28.832457438,185.6182,24.866666667,102.201,203.231,client_21408443
23707,34962018,40.221988636,28.834170699,358.6768,10.883333333,152.3526,355.5926,client_27913618
23708,43111578,40.232435427,28.895227164,206.901,19.1,89.6472,250.8472,client_13024629
23709,92644732,40.270732336,28.945310377,139.604,22.783333333,71.7278,158.9113,client_64936324
23710,51254144,40.22215862,29.011954218,337.155,15.9,127.0583,326.2818,client_48473291
23711,63481047,40.227599657,28.847598508,142.5091,7.85,75.5674,178.2338,client_18027264
23712,27867509,40.224247538,28.838343211,100.7524,5.883333333,78.3032,133.9732,client_11860831
23713,78200574,40.21945573,28.993618637,437.6337,19.316666667,23.2772,296.4841,client_99382023
23714,36804300,40.217695133,28.981602676,230.2673,24.866666667,111.9361,229.1291,client_37950810
23715,69005471,40.219805694,28.971700296,263.7921,29.4,60.7997,238.6735,client_20963360
23716,81735328,40.205271855,28.937076665,280.4158,14.316666667,95.9117,255.8209,client_48225651
23717,22000498,40.260283012,28.996301182,671.8515,19.916666667,114.4988,327.8597,client_15759752
23718,12527797,40.17789323,29.06941317,196.4455,11.466666667,76.554,161.6719,client_14865880
23719,84686318,40.213681455,28.954120092,181.9901,28.983333333,88.4719,205.534,client_33734372
23720,30633613,40.220545148,28.916520006,1217.3452,10.7,281.3499,974.3149,client_57516029
23721,54470007,40.220893974,28.838127293,583.589,27.2,183.7696,531.4098,client_72793711
23722,31653512,40.18112187,29.07108184,193.9703,9.133333333,75.0831,226.5831,client_24040066
23723,87598589,40.194038224,29.064284787,235.425,4.7,84.4775,225.7724,client_96743755
23724,22651932,40.226354055,28.829569705,337.5842,26.3,168.5015,365.6515,client_91776743
23725,73198311,40.202057168,28.952480927,244.901,6.716666667,82.1655,220.0138,client_98815908
23726,70074388,40.191747581,28.992078714,588.8199,10.416666667,71.1541,347.9914,client_88115165
23727,42014726,40.265690542,28.938758411,310.0396,23.65,128.80970000000002,315.4222,client_92936083
23728,60944606,40.19896858,29.008220248,306.99,5.666666667,147.5296,321.7696,client_62324939
23729,49597162,40.178092015,29.051095694,488.9307,20.35,192.3264,439.4198,client_59778039
23730,79423644,40.196037863,28.954324611,289.4851,3.85,91.259,300.4585,client_89724568
23731,24404449,40.220191752,28.847660869,121.7216,11.366666667,63.67529999999999,134.4623,client_16011655
23732,39145823,40.215480048,28.942132965,325.7535,27.5,192.6117,318.9049,client_18266064
23733,58497885,40.190591986,28.813911304,140.1386,33.283333333,71.281,137.5158,client_32015455
23734,85000359,40.179618743,28.944988512,346.575,17.083333333,114.0033,334.3545,client_59746342
23735,82589802,40.217171835,29.01039049,630.5545,17.216666667,221.0912,534.0417,client_22509479
23736,41584037,40.174934192,29.092412777,514.2573,19.45,119.2555,416.0367,client_73966650
23737,21298129,40.180641324,28.93927373,321.8911,34.583333333,166.0019,313.862,client_97791494
23738,32678070,40.225069008,28.849284612,196.1954,38.633333333,87.2103,180.332,client_82788787
23739,81195181,40.20455246,28.964338515,412.3267,23.916666667,164.2108,405.9535,client_39580187
23740,28671812,40.217504913,28.976445459,156.0891,16.116666667,68.4446,163.4222,client_56814560
23741,65574286,40.216208945,28.901843838,646.9307,35.683333333,166.8964,492.663,client_38143430
23742,31811336,40.22326299,28.915887214,418.6436,8.55,150.5649,437.9165,client_37312534
23743,63535849,40.207832689,28.965611011,815.9234,35.95,99.0531,672.8415,client_42386446
23744,40816569,40.17403321,29.071624316,500.4734,21.533333333,208.9041,447.9621,client_11148828
23745,20220848,40.21407651,28.923998885,365.2309,28.766666667,129.3471,336.6941,client_48353279
23746,60065643,40.214135909,28.981439397,397.0891,10.433333333,54.6635,297.0242,client_17778461
23747,43439085,40.2262009,28.9083425,317.2574,9.166666667,89.443,294.3621,client_49145101
23748,84377376,40.20267533,28.808974363,629.1969,11.783333333,123.7037,453.9883,client_30134435
23749,52746606,40.250530406,28.983123153,179.0377,10.633333333,51.572,161.5857,client_82350696
23750,51755174,40.185738886,29.110499248,374.297,15.35,120.6163,306.3583,client_58287258
23751,70043302,40.213560854,28.833521761,244.26729999999998,11.966666667,128.6015,271.1082,client_96076067
23752,11556381,40.22160566,28.902139887,306.3514,9.4,148.0897,270.0897,client_42771602
23753,10520927,40.218733269,28.916787095,1147.8218,20.216666667,422.6436,1118.0641,client_13590585
23754,20628094,40.232726453,28.976518549,962.5545,24.733333333,246.5067,927.0452,client_55202268
23755,29938289,40.212720821,28.959615268,144.818,15.066666667,99.4227,183.7383,client_47443123
23756,69617836,40.172647003,29.075340182,290.0495,16.5,117.8819,292.4931,client_64325561
23757,16357801,40.222162972,28.945017681,159.9505,39.033333333,80.7534,187.9264,client_15911020
23758,43260660,40.223510536,28.846184313,368.1567,20.0,144.9078,314.7488,client_22691608
23759,53842609,40.220637714,29.002551064,1466.9205,16.2,379.6768,1353.1099,client_17947361
23760,86261663,40.201625681,28.984932303,238.703,13.766666667,112.6889,223.6924,client_70093197
23761,59165143,40.220292619,28.84958569,260.44550000000004,10.933333333,95.5946,261.3546,client_35791661
23762,52073976,40.224000251,28.910640143,579.4235,29.133333333,180.2874,576.6168,client_36001439
23763,65907853,40.179694822,29.069589861,349.5743,11.0,39.814,173.1673,client_47811381
23764,12293698,40.215153105,28.971119262,372.6065,22.316666667,207.476,422.386,client_36540291
23765,35532796,40.259286963,28.934913129,543.3861,16.816666667,241.2099,541.2358,client_92940099
23766,36241742,40.215632127,28.972547874,667.6541,6.366666667,201.5653,531.2715,client_26486192
23767,84834508,40.183545299,29.08273302,155.3267,10.016666667,10.8777,136.0576,client_42036689
23768,95094078,40.221172249,28.833768368,306.6987,14.416666667,85.8725,263.1019,client_40857306
23769,32317094,40.228045058,28.989889026,559.6268,10.366666667,179.3348,475.1077,client_11606617
23770,12921400,40.211101895,28.941321932,307.0215,9.966666667,95.3557,275.6762,client_36674170
23771,39123680,40.211218649,28.941752762,173.666,19.066666667,52.8312,180.5387,client_40314230
23772,61936962,40.205943248,29.017558023,366.9703,5.783333333,168.383,402.3975,client_46588371
23773,39364712,40.225055374,28.914687382,213.9,19.566666667,106.7508,231.3008,client_52862447
23774,85809478,40.204157205,29.016773142,201.1367,5.0,113.5858,227.9989,client_23943561
23775,70346961,40.256990593,29.002293572,212.2705,8.066666667,92.0297,199.3083,client_40019976
